PTFECONTAB;PTASIGNACION;PTMONEDA;PTIMPORTE;PTCOMPENSADA;PTCLAVREF1;PTESTADOCOMPENSADO;UOPNOMBREUNIDAD;CODSUCAGE;DISTR_AGE;PROV_AGE;DEP_AGE
25/11/2019;17739525;PEN;12530;26/11/2019;193820;1;AG. ANGAMOS;193020;Surquillo;Lima;LIMA
25/11/2019;17739537;PEN;34;27/11/2019;305208;1;AG. CHICLAYO BCA SERV.;305000;Chiclayo;Chiclayo;LAMBAYEQUE
25/11/2019;17739573;PEN;120;28/11/2019;23;1;AG.HABICH;191023;San Martin de Porres;Lima;LIMA
25/11/2019;17739578;PEN;2000;9/12/2019;285208;1;AG. CUSCO BCA SERV;285000;Cusco;Cusco;CUSCO
25/11/2019;17739590;PEN;2352;28/11/2019;380956;1;AG. LUREN;380004;Ica;Ica;ICA
26/11/2019;17739717;PEN;5000;26/11/2019;193827;1;AG.EBONY;193027;San Borja;Lima;LIMA
26/11/2019;17739835;PEN;300;26/11/2019;355208;1;AG. HUANCAYO BCA SERV.;355000;Huancayo;Huancayo;JUNIN
26/11/2019;17739918;PEN;100;26/11/2019;365208;1;AG. HUANUCO BANCA DE SERVICIO;365000;Huanuco;Huanuco;HUANUCO
26/11/2019;17740064;PEN;5000;26/11/2019;173;1;Punto Bcp Santa Clara;191173;Ate;Lima;LIMA
26/11/2019;17740276;PEN;600;26/11/2019;355208;1;AG. HUANCAYO BCA SERV.;355000;Huancayo;Huancayo;JUNIN
26/11/2019;17740832;USD;80;26/11/2019;365208;1;AG. HUANUCO BANCA DE SERVICIO;365000;Huanuco;Huanuco;HUANUCO
26/11/2019;17741472;PEN;1700;26/11/2019;400208;1;AG. JAUJA BCA SERV.;400000;Jauja;Jauja;JUNIN
26/11/2019;17741560;PEN;2;2/12/2019;355208;1;AG. HUANCAYO BCA SERV.;355000;Huancayo;Huancayo;JUNIN
26/11/2019;17742075;PEN;2006;27/11/2019;305208;1;AG. CHICLAYO BCA SERV.;305000;Chiclayo;Chiclayo;LAMBAYEQUE
26/11/2019;17742116;PEN;800;27/11/2019;305208;1;AG. CHICLAYO BCA SERV.;305000;Chiclayo;Chiclayo;LAMBAYEQUE
26/11/2019;17742263;PEN;100;27/11/2019;193840;1;AG.LA MARINA OPEN PLAZA;193040;San Miguel;Lima;LIMA
26/11/2019;17742267;PEN;1584;28/11/2019;570964;1;AG. REAL PLAZA TRUJILLO;570011;Trujillo;Trujillo;LA LIBERTAD
26/11/2019;17742688;PEN;15000;27/11/2019;315943;1;AG. EL CARMEN;315001;Chincha Alta;Chincha;ICA
26/11/2019;17742728;PEN;500;27/11/2019;375224;1;ANTONIO RAIMONDI;375002;Huaraz;Huaraz;ANCASH
26/11/2019;17742758;PEN;25000;27/11/2019;285951;1;AG. LARAPA;285005;San Jeronimo;Cusco;CUSCO
22/11/2019;17730448;PEN;50;9/12/2019;365208;1;AG. HUANUCO BANCA DE SERVICIO;365000;Huanuco;Huanuco;HUANUCO
22/11/2019;17730497;PEN;50;10/12/2019;570296;1;VICTOR LARCO;570018;Victor Larco;Trujillo;LA LIBERTAD
22/11/2019;17730764;PEN;45;10/12/2019;570964;1;AG. REAL PLAZA TRUJILLO;570011;Trujillo;Trujillo;LA LIBERTAD
22/11/2019;17730765;PEN;400;20/12/2019;550208;1;AG. TARAPOTO BCA SERV.;550000;Tarapoto;San Martin;SAN MARTIN
22/11/2019;17730824;PEN;50;10/12/2019;47;1;AG.PARURO;191047;Lima;Lima;LIMA
22/11/2019;17730895;PEN;50;27/11/2019;380999;1;AG. PARCONA;380007;Parcona;Ica;ICA
22/11/2019;17730955;PEN;50;10/12/2019;375224;1;ANTONIO RAIMONDI;375002;Huaraz;Huaraz;ANCASH
22/11/2019;17730963;PEN;50;25/11/2019;285208;1;AG. CUSCO BCA SERV;285000;Cusco;Cusco;CUSCO
22/11/2019;17731091;PEN;50;10/12/2019;193840;1;AG.LA MARINA OPEN PLAZA;193040;San Miguel;Lima;LIMA
22/11/2019;17731201;PEN;128000;25/11/2019;285951;1;AG. LARAPA;285005;San Jeronimo;Cusco;CUSCO
22/11/2019;17731227;PEN;50;11/12/2019;194755;1;AG. CC EL POLO;194055;Santiago de Surco;Lima;LIMA
22/11/2019;17731287;PEN;34;29/11/2019;192681;1;AG. SAN MARCOS;192081;Calllao;Callao;CALLAO
22/11/2019;17731403;PEN;50;27/11/2019;380956;1;AG. LUREN;380004;Ica;Ica;ICA
22/11/2019;17731660;PEN;70;29/11/2019;192612;1;AG.PAMPILLA;192012;Ventanilla;Callao;CALLAO
22/11/2019;17731815;PEN;50;29/11/2019;400208;1;AG. JAUJA BCA SERV.;400000;Jauja;Jauja;JUNIN
22/11/2019;17731863;PEN;50;11/12/2019;194763;1;AG. CASTRO IGLESIAS;194063;San Juan de Miraflores;Lima;LIMA
22/11/2019;17731937;USD;170;25/11/2019;40;1;AG.MEGA PLAZA II;191040;Independencia;Lima;LIMA
22/11/2019;17731978;PEN;50;5/12/2019;550970;1;AG. ALCIDES CARRION;550001;Tarapoto;San Martin;SAN MARTIN
22/11/2019;17731996;PEN;50;27/11/2019;255208;1;AG. CANETE BCA SERV.;255000;San Vicente de Cañete;Cañete;LIMA
19/10/2019;17621889;PEN;55;28/10/2019;88;1;AG.CC. FIORI;191088;San Martin de Porres;Lima;LIMA
19/10/2019;17621895;PEN;74;28/10/2019;220208;1;AG.AYACUCHO BANCA DE SERVICIO;220000;Ayacucho;Huamanga;AYACUCHO
19/10/2019;17621921;PEN;3000;21/10/2019;220208;1;AG.AYACUCHO BANCA DE SERVICIO;220000;Ayacucho;Huamanga;AYACUCHO
21/10/2019;17622011;PEN;10000;21/10/2019;4;1;AG.PLAZA SAN MARTIN;191004;Lima;Lima;LIMA
21/10/2019;17622691;PEN;80;25/10/2019;147;1;AG.TOTTUS GUIPOR;191147;Los Olivos;Lima;LIMA
21/10/2019;17622788;PEN;9;24/10/2019;475214;1;AG. PLAZA DE LA LUNA;475009;Piura;Piura;PIURA
21/10/2019;17622904;PEN;20;30/10/2019;192603;1;AG.LA PUNTA;192003;La Punta;Callao;CALLAO
21/10/2019;17622921;USD;5381;28/10/2019;220208;1;AG.AYACUCHO BANCA DE SERVICIO;220000;Ayacucho;Huamanga;AYACUCHO
21/10/2019;17623146;PEN;79;25/10/2019;2;1;AG.MERCADO CENTRAL;191002;Lima;Lima;LIMA
21/10/2019;17624595;USD;677;14/11/2019;194711;1;AG. LAS GARDENIAS;194011;Santiago de Surco;Lima;LIMA
21/10/2019;17624639;PEN;61;28/10/2019;4;1;AG.PLAZA SAN MARTIN;191004;Lima;Lima;LIMA
21/10/2019;17625045;PEN;1000000;22/10/2019;215905;1;AG. SAN CAMILO;215006;Arequipa;Arequipa;AREQUIPA
21/10/2019;17625057;PEN;491;22/10/2019;2;1;AG.MERCADO CENTRAL;191002;Lima;Lima;LIMA
21/10/2019;17625758;USD;100;28/10/2019;193845;1;AG.LA PLANICIE;193045;La Molina;Lima;LIMA
21/10/2019;17625893;PEN;53;28/10/2019;193845;1;AG.LA PLANICIE;193045;La Molina;Lima;LIMA
21/10/2019;17625987;PEN;10;25/10/2019;475988;1;AG. OPEN PLAZA PIURA;475006;Castilla;Piura;PIURA
21/10/2019;17626015;PEN;570;23/10/2019;194797;1;MATELLINI;194097;Chorrillos;Lima;LIMA
21/10/2019;17626087;PEN;205;22/10/2019;193828;1;AG. REAL PLAZA PRIMAVERA;193028;San Borja;Lima;LIMA
21/10/2019;17626164;PEN;79;22/10/2019;475214;1;AG. PLAZA DE LA LUNA;475009;Piura;Piura;PIURA
21/10/2019;17626244;USD;50;28/10/2019;194769;1;COMANDANTE ESPINAR II;194069;Miraflores;Lima;LIMA
21/10/2019;17626247;PEN;100;24/10/2019;194744;1;AG.CHAMA;194044;Santiago de Surco;Lima;LIMA
21/10/2019;17626258;USD;20;31/10/2019;305914;1;AG. PEDRO RUIZ;305001;Chiclayo;Chiclayo;LAMBAYEQUE
21/10/2019;17626288;PEN;1400;22/10/2019;193804;1;AG.MOLICENTRO;193004;La Molina;Lima;LIMA
21/10/2019;17626337;USD;1000;28/10/2019;570963;1;AG. MERCADO UNION-TRUJILLO;570010;Trujillo;Trujillo;LA LIBERTAD
21/10/2019;17626340;PEN;200;24/10/2019;570208;1;AG. TRUJILLO BCA SERV.;570000;Trujillo;Trujillo;LA LIBERTAD
21/10/2019;17626350;PEN;104;29/10/2019;193853;1;AG.PEZET;193053;San Isidro;Lima;LIMA
21/10/2019;17626351;PEN;605;29/10/2019;192603;1;AG.LA PUNTA;192003;La Punta;Callao;CALLAO
21/10/2019;17626371;PEN;147;28/10/2019;147;1;AG.TOTTUS GUIPOR;191147;Los Olivos;Lima;LIMA
21/10/2019;17626373;PEN;40;28/10/2019;305914;1;AG. PEDRO RUIZ;305001;Chiclayo;Chiclayo;LAMBAYEQUE
21/10/2019;17626383;PEN;2034;22/10/2019;570208;1;AG. TRUJILLO BCA SERV.;570000;Trujillo;Trujillo;LA LIBERTAD
21/10/2019;17626423;PEN;113;25/10/2019;75;1;AG.CHOSICA;191075;Lurigancho;Lima;LIMA
21/10/2019;17626437;PEN;2000;4/11/2019;345208;1;HUAMACHUCO BANCA DE SERVICIO;345000;Huamachuco;Sanchez Carrion;LA LIBERTAD
21/10/2019;17626468;PEN;214;23/10/2019;194708;1;AG. TEJADA;194008;Barranco;Lima;LIMA
21/10/2019;17626532;PEN;804;23/10/2019;475275;1;AG.EL CHIPE;475012;Piura;Piura;PIURA
21/10/2019;17626538;PEN;100;22/10/2019;2;1;AG.MERCADO CENTRAL;191002;Lima;Lima;LIMA
22/10/2019;17626962;PEN;10000;22/10/2019;4;1;AG.PLAZA SAN MARTIN;191004;Lima;Lima;LIMA
22/10/2019;17627780;PEN;80;25/10/2019;10;1;AG.MEGA PLAZA-CC CONO NORTE;191010;Independencia;Lima;LIMA
22/10/2019;17627912;USD;600;22/10/2019;194701;1;AG.CHORRILOS;194001;Chorrillos;Lima;LIMA
22/10/2019;17627921;PEN;80;25/10/2019;57;1;AG.ANGELICA GAMARRA;191057;Los Olivos;Lima;LIMA
22/10/2019;17628002;PEN;30;23/10/2019;194722;1;AG. LURIN;194022;Lurin;Lima;LIMA
22/10/2019;17628396;PEN;80;25/10/2019;59;1;AG.VILLA SOL;191059;Los Olivos;Lima;LIMA
17/10/2019;17614318;PEN;3710;17/10/2019;192628;1;AG.FAUCETT II;192028;San Miguel;Lima;LIMA
9/10/2019;17588943;PEN;995;14/10/2019;53;1;AG.URB. SAN FELIPE COMAS;191053;Comas;Lima;LIMA
9/10/2019;17589021;PEN;1410;10/10/2019;160;1;AG. QUILCA;191160;San Martin de Porres;Lima;LIMA
9/10/2019;17589033;PEN;489;14/10/2019;310917;1;AG. SAN PEDRITO;310001;Chimbote;Santa;ANCASH
10/10/2019;17589061;PEN;5000;10/10/2019;395208;1;AG. JAEN BCA SERV.;395000;Jaen;Jaen;CAJAMARCA
10/10/2019;17589115;PEN;5000;10/10/2019;89;1;AG.ALFONSO UGARTE;191089;Breña;Lima;LIMA
10/10/2019;17589188;PEN;80;17/10/2019;38;1;AG.TUPAC AMARU;191038;Comas;Lima;LIMA
16/10/2019;17610455;PEN;70;24/10/2019;215903;1;AG. LA NEGRITA;215004;Arequipa;Arequipa;AREQUIPA
16/10/2019;17610782;PEN;80;25/10/2019;53;1;AG.URB. SAN FELIPE COMAS;191053;Comas;Lima;LIMA
16/10/2019;17611163;PEN;200;23/10/2019;193897;1;AG. DOMINGO ELIAS;193097;Miraflores;Lima;LIMA
16/10/2019;17611247;PEN;58;17/10/2019;194731;1;AG. PUNTO BCP GRANADA;194031;Santiago de Surco;Lima;LIMA
16/10/2019;17611394;PEN;76;29/10/2019;285972;1;AG. LA CULTURA;285006;Cusco;Cusco;CUSCO
16/10/2019;17611495;PEN;303;28/10/2019;355226;1;AG. METRO CHILCA;355007;Chilca;Huancayo;JUNIN
16/10/2019;17611508;PEN;199;30/10/2019;193869;1;AG. CC. LA RAMBLA;193069;San Borja;Lima;LIMA
16/10/2019;17611511;PEN;100;30/10/2019;37;1;AG.EL PROGRESO;191037;Carabayllo;Lima;LIMA
16/10/2019;17611531;PEN;6000;22/10/2019;395208;1;AG. JAEN BCA SERV.;395000;Jaen;Jaen;CAJAMARCA
16/10/2019;17611593;USD;50;28/10/2019;61;1;AG.MERCADO PRODUCTORES;191061;Santa Anita;Lima;LIMA
16/10/2019;17611658;PEN;220;18/10/2019;285948;1;AG. DIAGONAL CUSCO;285003;Wanchaq;Cusco;CUSCO
16/10/2019;17611671;PEN;2000;17/10/2019;220202;1;AG. MARISCAL CACERES;220002;Ayacucho;Huamanga;AYACUCHO
16/10/2019;17611691;PEN;4000;17/10/2019;305294;1;AG. MERCADO MODELO;305007;Chiclayo;Chiclayo;LAMBAYEQUE
16/10/2019;17611699;PEN;2050;17/10/2019;193817;1;AG. ARNALDO MARQUEZ;193017;Jesus Maria;Lima;LIMA
16/10/2019;17611736;PEN;280;21/10/2019;87;1;AG.EL PINO;191087;San Luis;Lima;LIMA
16/10/2019;17611745;PEN;394;28/10/2019;193848;1;AG.PABLO BERMUDEZ;193048;Jesus Maria;Lima;LIMA
16/10/2019;17611747;USD;2870;17/10/2019;285972;1;AG. LA CULTURA;285006;Cusco;Cusco;CUSCO
17/10/2019;17611847;PEN;5000;17/10/2019;395208;1;AG. JAEN BCA SERV.;395000;Jaen;Jaen;CAJAMARCA
17/10/2019;17611930;PEN;5000;17/10/2019;105;1;AG.REAL PLAZA CENTRO CIVICO;191105;Lima;Lima;LIMA
17/10/2019;17612841;PEN;65;25/10/2019;91;1;AG. CAQUETA;191091;Rimac;Lima;LIMA
17/10/2019;17613007;PEN;398000;18/10/2019;475991;1;OFICINA REAL PLAZA PIURA;475007;Piura;Piura;PIURA
17/10/2019;17613244;PEN;15000;18/10/2019;355226;1;AG. METRO CHILCA;355007;Chilca;Huancayo;JUNIN
17/10/2019;17613275;PEN;80;25/10/2019;160;1;AG. QUILCA;191160;San Martin de Porres;Lima;LIMA
17/10/2019;17613711;PEN;49;21/10/2019;215953;1;AG. UMACOLLO;215009;Yanahuara;Arequipa;AREQUIPA
17/10/2019;17613949;USD;200;21/10/2019;192654;1;AG.C. AEREO COMERCIAL;192054;Callao;Callao;CALLAO
17/10/2019;17614016;PEN;200;17/10/2019;192629;1;AG.CANTA CALLAO OPEN PLZ.;192029;Callao;Lima;LIMA
17/10/2019;17614250;PEN;579;28/10/2019;193817;1;AG. ARNALDO MARQUEZ;193017;Jesus Maria;Lima;LIMA
17/10/2019;17614603;PEN;937000;21/10/2019;215953;1;AG. UMACOLLO;215009;Yanahuara;Arequipa;AREQUIPA
17/10/2019;17614649;USD;33;21/10/2019;193801;1;AG. CC SAN BORJA;193001;San Borja;Lima;LIMA
17/10/2019;17614689;PEN;80;25/10/2019;38;1;AG.TUPAC AMARU;191038;Comas;Lima;LIMA
17/10/2019;17615055;PEN;80;25/10/2019;28;1;AG.ANTUNEZ DE MAYOLO;191028;Los Olivos;Lima;LIMA
17/10/2019;17615056;PEN;5715;18/10/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
17/10/2019;17615102;USD;8116;18/10/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
17/10/2019;17615108;PEN;88;17/10/2019;193867;1;AG. SAN BORJA SUR;193067;San Borja;Lima;LIMA
17/10/2019;17615115;PEN;300;29/10/2019;192605;1;AG.SAENZ PENA;192005;Callao;Callao;CALLAO
17/10/2019;17615117;PEN;3900;18/10/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
17/10/2019;17615259;PEN;3498;22/10/2019;62;1;AG.PLAZA UNION;191062;Lima;Lima;LIMA
17/10/2019;17615261;PEN;800;21/10/2019;105;1;AG.REAL PLAZA CENTRO CIVICO;191105;Lima;Lima;LIMA
17/10/2019;17615276;PEN;17;21/10/2019;193897;1;AG. DOMINGO ELIAS;193097;Miraflores;Lima;LIMA
17/10/2019;17615286;PEN;1002;18/11/2019;192630;1;AG.MAP.BELLAVISTA;192030;Bellavista;Callao;CALLAO
17/10/2019;17615327;PEN;594;25/10/2019;194758;1;AG. STRIP CENTER ALAMEDA SUR;194058;Chorrillos;Lima;LIMA
17/10/2019;17615346;PEN;179;23/10/2019;193869;1;AG. CC. LA RAMBLA;193069;San Borja;Lima;LIMA
17/10/2019;17615350;USD;300;22/10/2019;35;1;AG.PUENTE PIEDRA;191035;Puente Piedra;Lima;LIMA
17/10/2019;17615368;PEN;20;21/10/2019;300208;1;CHEPEN BANCA DE SERVICIO;300000;Chepen;Chepen;LA LIBERTAD
17/10/2019;17615399;PEN;85;6/11/2019;475994;1;AG. SECHURA;475008;Sechura ;Sechura ;PIURA
18/10/2019;17615689;PEN;5000;18/10/2019;105;1;AG.REAL PLAZA CENTRO CIVICO;191105;Lima;Lima;LIMA
18/10/2019;17616032;PEN;5000;18/10/2019;395208;1;AG. JAEN BCA SERV.;395000;Jaen;Jaen;CAJAMARCA
18/10/2019;17616186;PEN;80;25/10/2019;14;1;AG.ARGENTINA;191014;Lima;Lima;LIMA
18/10/2019;17616345;PEN;80;25/10/2019;54;1;AG.EMANCIPACION;191054;Lima;Lima;LIMA
18/10/2019;17617034;PEN;3672;21/10/2019;215903;1;AG. LA NEGRITA;215004;Arequipa;Arequipa;AREQUIPA
18/10/2019;17617681;USD;7000;18/10/2019;84;1;AG.NACIONES UNIDAS;191084;Lima;Lima;LIMA
18/10/2019;17617758;PEN;39;21/10/2019;194731;1;AG. PUNTO BCP GRANADA;194031;Santiago de Surco;Lima;LIMA
18/10/2019;17617796;PEN;58;21/10/2019;193801;1;AG. CC SAN BORJA;193001;San Borja;Lima;LIMA
18/10/2019;17618126;PEN;1080;22/10/2019;36;1;AG.SANTO DOMINGO;191036;Puente Piedra;Lima;LIMA
18/10/2019;17618201;PEN;4996;18/10/2019;526208;1;AG. PANGOA BCA SERV.;526000;San Martín de Pangoa ;Satipo;JUNIN
18/10/2019;17618740;PEN;140000;21/10/2019;475991;1;OFICINA REAL PLAZA PIURA;475007;Piura;Piura;PIURA
18/10/2019;17619070;PEN;2478;24/10/2019;192605;1;AG.SAENZ PENA;192005;Callao;Callao;CALLAO
18/10/2019;17619261;PEN;395;21/10/2019;245981;1;AG. ATAHUALPA;245002;Cajamarca;Cajamarca;CAJAMARCA
18/10/2019;17619306;PEN;100;23/10/2019;193849;1;AG. SALAVERRY;193049;Magdalena del Mar;Lima;LIMA
18/10/2019;17619363;PEN;50;25/10/2019;194703;1;AG. PARDO;194003;Miraflores;Lima;LIMA
18/10/2019;17619392;PEN;50;21/10/2019;200208;1;ABANCAY BCA SERVIC;200000;Abancay;Abancay;APURIMAC
18/10/2019;17619416;PEN;100;21/10/2019;28;1;AG.ANTUNEZ DE MAYOLO;191028;Los Olivos;Lima;LIMA
18/10/2019;17619428;PEN;50;22/10/2019;215207;1;AG. MARIANO MELGAR;215014;Mariano Melgar;Arequipa;AREQUIPA
18/10/2019;17619455;PEN;15;21/10/2019;84;1;AG.NACIONES UNIDAS;191084;Lima;Lima;LIMA
18/10/2019;17619477;PEN;900;28/10/2019;300208;1;CHEPEN BANCA DE SERVICIO;300000;Chepen;Chepen;LA LIBERTAD
18/10/2019;17619496;PEN;1000;31/10/2019;55;1;AG.LAS LOMAS;191055;San Juan de Lurigancho;Lima;LIMA
18/10/2019;17619523;PEN;10000;21/11/2019;87;1;AG.EL PINO;191087;San Luis;Lima;LIMA
18/10/2019;17619545;PEN;654531;21/10/2019;193848;1;AG.PABLO BERMUDEZ;193048;Jesus Maria;Lima;LIMA
18/10/2019;17619608;PEN;4000;31/10/2019;41;1;AG.EL AGUSTINO;191041;El Agustino;Lima;LIMA
18/10/2019;17619685;PEN;2300;13/11/2019;35;1;AG.PUENTE PIEDRA;191035;Puente Piedra;Lima;LIMA
18/10/2019;17619686;PEN;2300;24/10/2019;35;1;AG.PUENTE PIEDRA;191035;Puente Piedra;Lima;LIMA
29/10/2019;17651476;PEN;138;14/11/2019;215903;1;AG. LA NEGRITA;215004;Arequipa;Arequipa;AREQUIPA
29/10/2019;17651548;PEN;200000;30/10/2019;215903;1;AG. LA NEGRITA;215004;Arequipa;Arequipa;AREQUIPA
29/10/2019;17651775;PEN;150;11/11/2019;105;1;AG.REAL PLAZA CENTRO CIVICO;191105;Lima;Lima;LIMA
29/10/2019;17651897;USD;1000;31/10/2019;194772;1;AG. MERCADERES;194072;Santiago de Surco;Lima;LIMA
14/10/2019;17603409;USD;789;14/10/2019;56;1;AG.PERU;191056;San Martin de Porres;Lima;LIMA
14/10/2019;17603432;PEN;599;17/10/2019;220202;1;AG. MARISCAL CACERES;220002;Ayacucho;Huamanga;AYACUCHO
14/10/2019;17603438;USD;789;14/10/2019;56;1;AG.PERU;191056;San Martin de Porres;Lima;LIMA
14/10/2019;17603456;PEN;80;25/10/2019;62;1;AG.PLAZA UNION;191062;Lima;Lima;LIMA
14/10/2019;17603479;PEN;38;15/10/2019;194794;1;AG. SALVADOR ALLENDE;194094;Villa María del Triunfo;Lima;LIMA
14/10/2019;17603488;PEN;1997;14/10/2019;56;1;AG.PERU;191056;San Martin de Porres;Lima;LIMA
14/10/2019;17603504;PEN;99;18/10/2019;285948;1;AG. DIAGONAL CUSCO;285003;Wanchaq;Cusco;CUSCO
14/10/2019;17603528;PEN;1604;15/10/2019;61;1;AG.MERCADO PRODUCTORES;191061;Santa Anita;Lima;LIMA
14/10/2019;17603586;PEN;1000;21/10/2019;245981;1;AG. ATAHUALPA;245002;Cajamarca;Cajamarca;CAJAMARCA
14/10/2019;17603591;USD;2060;14/10/2019;56;1;AG.PERU;191056;San Martin de Porres;Lima;LIMA
14/10/2019;17603629;PEN;200;17/10/2019;395208;1;AG. JAEN BCA SERV.;395000;Jaen;Jaen;CAJAMARCA
15/10/2019;17603762;PEN;5000;15/10/2019;395208;1;AG. JAEN BCA SERV.;395000;Jaen;Jaen;CAJAMARCA
15/10/2019;17603873;PEN;1500;15/10/2019;193838;1;AG.LOS DAMASCOS;193038;La Molina;Lima;LIMA
15/10/2019;17604118;USD;10400;16/10/2019;62;1;AG.PLAZA UNION;191062;Lima;Lima;LIMA
15/10/2019;17604144;PEN;80;15/10/2019;36;1;AG.SANTO DOMINGO;191036;Puente Piedra;Lima;LIMA
15/10/2019;17604197;PEN;5000;15/10/2019;89;1;AG.ALFONSO UGARTE;191089;Breña;Lima;LIMA
15/10/2019;17604448;PEN;205;29/10/2019;194730;1;AG. PARQUE INDUSTRIAL LIMA;194030;Villa El Salvador;Lima;LIMA
15/10/2019;17604714;PEN;170;24/10/2019;53;1;AG.URB. SAN FELIPE COMAS;191053;Comas;Lima;LIMA
15/10/2019;17604773;PEN;80;23/10/2019;43;1;AG.VITARTE;191043;Ate;Lima;LIMA
15/10/2019;17605391;PEN;80;25/10/2019;36;1;AG.SANTO DOMINGO;191036;Puente Piedra;Lima;LIMA
15/10/2019;17605758;USD;35779;16/10/2019;154;1;AG.IZAGUIRRE;191154;Los Olivos;Lima;LIMA
15/10/2019;17606211;PEN;1000;31/10/2019;44;1;AG.LAS ALONDRAS;191044;Santa Anita;Lima;LIMA
15/10/2019;17606377;PEN;30;21/10/2019;475991;1;OFICINA REAL PLAZA PIURA;475007;Piura;Piura;PIURA
15/10/2019;17606533;PEN;399;15/10/2019;193817;1;AG. ARNALDO MARQUEZ;193017;Jesus Maria;Lima;LIMA
15/10/2019;17606617;PEN;40;16/10/2019;475991;1;OFICINA REAL PLAZA PIURA;475007;Piura;Piura;PIURA
15/10/2019;17606858;PEN;0;17/10/2019;56;1;AG.PERU;191056;San Martin de Porres;Lima;LIMA
15/10/2019;17607027;PEN;78;28/10/2019;193817;1;AG. ARNALDO MARQUEZ;193017;Jesus Maria;Lima;LIMA
15/10/2019;17607044;PEN;20;15/10/2019;305294;1;AG. MERCADO MODELO;305007;Chiclayo;Chiclayo;LAMBAYEQUE
15/10/2019;17607123;PEN;40390;17/10/2019;55;1;AG.LAS LOMAS;191055;San Juan de Lurigancho;Lima;LIMA
15/10/2019;17607139;PEN;160;28/10/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
15/10/2019;17607144;PEN;5770;17/10/2019;55;1;AG.LAS LOMAS;191055;San Juan de Lurigancho;Lima;LIMA
15/10/2019;17607359;PEN;40;30/10/2019;194705;1;AG.MALL DEL SUR;194005;San Juan de Miraflores;Lima;LIMA
15/10/2019;17607380;PEN;80;25/10/2019;84;1;AG.NACIONES UNIDAS;191084;Lima;Lima;LIMA
15/10/2019;17607402;USD;106;22/10/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
15/10/2019;17607403;USD;500;21/10/2019;194703;1;AG. PARDO;194003;Miraflores;Lima;LIMA
15/10/2019;17607433;PEN;100;21/10/2019;193849;1;AG. SALAVERRY;193049;Magdalena del Mar;Lima;LIMA
15/10/2019;17607435;USD;400;16/10/2019;194772;1;AG. MERCADERES;194072;Santiago de Surco;Lima;LIMA
15/10/2019;17607441;PEN;100;17/10/2019;193849;1;AG. SALAVERRY;193049;Magdalena del Mar;Lima;LIMA
15/10/2019;17607463;PEN;249;21/10/2019;355226;1;AG. METRO CHILCA;355007;Chilca;Huancayo;JUNIN
15/10/2019;17607484;PEN;36000;16/10/2019;285948;1;AG. DIAGONAL CUSCO;285003;Wanchaq;Cusco;CUSCO
16/10/2019;17607559;PEN;5000;16/10/2019;89;1;AG.ALFONSO UGARTE;191089;Breña;Lima;LIMA
16/10/2019;17607761;PEN;80;25/10/2019;61;1;AG.MERCADO PRODUCTORES;191061;Santa Anita;Lima;LIMA
16/10/2019;17607772;PEN;20;25/10/2019;61;1;AG.MERCADO PRODUCTORES;191061;Santa Anita;Lima;LIMA
16/10/2019;17607937;PEN;5;18/10/2019;89;1;AG.ALFONSO UGARTE;191089;Breña;Lima;LIMA
16/10/2019;17608238;PEN;3300;16/10/2019;154;1;AG.IZAGUIRRE;191154;Los Olivos;Lima;LIMA
16/10/2019;17609344;PEN;5000;16/10/2019;105;1;AG.REAL PLAZA CENTRO CIVICO;191105;Lima;Lima;LIMA
16/10/2019;17609461;PEN;2885;18/10/2019;87;1;AG.EL PINO;191087;San Luis;Lima;LIMA
16/10/2019;17609471;PEN;2885;18/10/2019;87;1;AG.EL PINO;191087;San Luis;Lima;LIMA
16/10/2019;17609481;PEN;2885;18/10/2019;87;1;AG.EL PINO;191087;San Luis;Lima;LIMA
16/10/2019;17609487;PEN;2885;18/10/2019;87;1;AG.EL PINO;191087;San Luis;Lima;LIMA
16/10/2019;17609493;PEN;2885;18/10/2019;87;1;AG.EL PINO;191087;San Luis;Lima;LIMA
16/10/2019;17609954;PEN;5000;16/10/2019;395208;1;AG. JAEN BCA SERV.;395000;Jaen;Jaen;CAJAMARCA
25/10/2019;17641301;PEN;200000;28/10/2019;215903;1;AG. LA NEGRITA;215004;Arequipa;Arequipa;AREQUIPA
25/10/2019;17641391;PEN;100;6/11/2019;192626;1;AG.PLZ.CIVICA VENTANILLA;192026;Ventanilla;Callao;CALLAO
25/10/2019;17641479;PEN;80;28/10/2019;290208;1;AG. CHACHAPOYAS BANCA DE SERVICIO;290000;Chachapoyas;Chachapoyas;AMAZONAS
25/10/2019;17641499;PEN;101;30/10/2019;193849;1;AG. SALAVERRY;193049;Magdalena del Mar;Lima;LIMA
25/10/2019;17641570;PEN;70;28/10/2019;193835;1;AG. TORRE SIGLO XXI;193035;San Isidro;Lima;LIMA
25/10/2019;17641584;USD;10;4/11/2019;61;1;AG.MERCADO PRODUCTORES;191061;Santa Anita;Lima;LIMA
